product_id,product_family,technology,part_type,component_density_gb,module_density_gb,speed_mhz,data_rate_mt_s,io_voltage_v,operating_temp_min_c,operating_temp_max_c,bus_width_bits,cas_latency,pin_count,package,component_config,ecc,part_status,package_width_mm,package_length_mm,package_height_mm,inventory_units,weekly_demand_units,inventory_coverage_weeks,backlog_units,backlog_ratio,open_po_units,open_po_coverage,supplier_lead_time_days,supplier_otd_pct,demand_trend_4w_pct,allocation_status,supply_risk_next_4w,lead_time_next_4w_days,datasheet_id
ANM-D5C-0089,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,8,CL40,102,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,341,267,1.28,0,0.0,780,2.92,40,91.9,1.6,Watch,0,29.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0090,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,-40,95,16,CL52,102,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,1250,221,5.66,0,0.0,132,0.6,23,98.5,27.6,Watch,0,24.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0091,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,-40,95,8,CL46,78,VFBGA,3Gb x8,,Sampling,7.5,14.0,1.0,208,78,2.67,75,0.962,218,2.8,37,86.1,30.0,Watch,1,50.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0092,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,0,95,16,CL58,78,VFBGA,2Gb x16,,Sampling,7.5,14.0,1.0,997,274,3.64,217,0.792,651,2.38,51,96.6,12.8,Watch,1,54.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0093,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,16,CL58,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,535,144,3.72,4,0.028,114,0.79,23,97.3,-7.7,None,0,20.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0094,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,0,95,16,CL40,78,VFBGA,1.5Gb x16,,End of Life,7.5,14.0,1.0,107,52,2.08,0,0.0,135,2.61,37,93.9,-6.3,Watch,0,35.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0095,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,16,CL42,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,1288,118,10.92,48,0.407,81,0.69,14,88.8,-1.1,None,0,27.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0096,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,0,95,4,CL46,82,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,398,211,1.89,190,0.9,798,3.78,56,98.5,10.4,Watch,1,67.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0097,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,0,95,16,CL40,78,VFBGA,1.5Gb x16,,Introduction,7.5,14.0,1.0,403,215,1.88,319,1.484,351,1.64,63,97.8,-8.4,Constrained,0,85.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0098,DDR5_COMPONENT,DDR5,COMPONENT,16,,2600,5200,1.1,-40,95,4,CL42,102,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,292,165,1.77,23,0.139,361,2.19,26,99.8,2.3,Watch,0,21.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0099,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,8,CL58,102,VFBGA,3Gb x8,,End of Life,7.5,14.0,1.0,261,224,1.17,200,0.893,707,3.16,45,89.4,32.3,Constrained,1,51.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0100,DDR5_COMPONENT,DDR5,COMPONENT,16,,2600,5200,1.1,0,95,8,CL42,78,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,222,66,3.37,94,1.424,206,3.13,41,83.2,-6.3,Constrained,1,60.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0101,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,-40,95,8,CL52,78,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,668,163,4.1,0,0.0,328,2.02,14,91.8,-8.1,None,0,13.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0102,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,1164,282,4.13,57,0.202,922,3.27,14,94.9,2.4,None,0,19.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0103,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,0,95,4,CL52,82,VFBGA,4Gb x4,,Introduction,7.5,14.0,1.0,425,74,5.74,3,0.041,23,0.32,14,94.2,-19.1,None,1,18.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0104,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,-40,95,16,CL46,78,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,85,113,0.76,19,0.168,127,1.13,35,96.9,26.0,Constrained,1,45.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0105,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,-40,95,16,CL46,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,519,141,3.69,249,1.766,162,1.15,37,91.6,4.9,Constrained,0,58.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0106,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,16,CL46,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,430,141,3.05,0,0.0,399,2.84,31,85.6,56.9,Watch,0,34.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0107,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,4,CL58,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,256,185,1.39,180,0.973,341,1.84,37,90.3,7.9,Watch,0,52.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0108,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,-40,95,16,CL42,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,622,194,3.21,137,0.706,338,1.75,49,92.7,12.1,Watch,0,51.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0109,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,-40,95,4,CL40,102,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,258,214,1.21,488,2.28,641,3.0,59,93.6,12.2,Constrained,1,81.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0110,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,4,CL58,82,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,1514,252,6.01,0,0.0,297,1.18,31,94.5,-14.5,None,0,24.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0111,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,4,CL58,78,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,87,60,1.45,129,2.15,26,0.44,52,94.1,22.2,Constrained,1,72.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0112,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,2740,512,5.35,116,0.227,202,0.4,14,99.8,17.1,None,0,20.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0113,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,490,203,2.41,148,0.729,262,1.29,46,85.0,2.2,Watch,0,49.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0114,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,4,CL52,82,VFBGA,8Gb x4,,End of Life,7.5,14.0,1.0,261,80,3.27,152,1.9,49,0.62,61,87.8,1.1,Constrained,1,75.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0115,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,-40,95,16,CL52,82,VFBGA,1Gb x16,,Introduction,7.5,14.0,1.0,1685,200,8.43,118,0.59,755,3.78,14,92.7,-3.7,None,0,20.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0116,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,0,95,16,CL52,78,VFBGA,1Gb x16,,End of Life,7.5,14.0,1.0,598,200,2.99,90,0.45,77,0.39,56,91.5,17.5,None,0,66.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0117,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,-40,95,8,CL40,102,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,482,100,4.83,10,0.1,179,1.8,14,88.9,9.6,None,1,19.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0118,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,16,CL46,82,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,471,186,2.54,63,0.339,543,2.92,64,98.8,-26.3,None,0,67.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0119,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,8,CL58,78,VFBGA,4Gb x8,,End of Life,7.5,14.0,1.0,563,148,3.81,3,0.02,435,2.94,38,96.2,33.3,Watch,1,39.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0120,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,0,95,8,CL42,102,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,247,132,1.87,0,0.0,203,1.54,21,91.5,16.6,Watch,0,28.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0121,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,16,CL52,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,616,157,3.93,499,3.178,386,2.46,87,81.6,3.0,Constrained,0,122.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0122,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,0,95,8,CL40,78,VFBGA,3Gb x8,,Sampling,7.5,14.0,1.0,634,154,4.12,0,0.0,211,1.37,14,99.3,-17.9,None,0,10.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0123,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,4,CL42,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,206,68,3.04,76,1.118,53,0.79,43,91.2,1.3,Watch,0,57.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0124,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,-40,95,16,CL46,102,VFBGA,1Gb x16,,Sampling,7.5,14.0,1.0,397,251,1.58,0,0.0,54,0.22,41,99.8,-16.4,Watch,0,44.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0125,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,0,95,16,CL40,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,514,150,3.43,63,0.42,156,1.05,46,93.8,9.8,None,0,47.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0126,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,8,CL40,82,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,654,256,2.56,7,0.027,392,1.53,29,93.0,7.6,None,0,42.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0127,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,8,CL40,82,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,221,125,1.77,107,0.856,138,1.11,29,91.7,13.5,Watch,1,38.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0128,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,16,CL52,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,583,193,3.03,0,0.0,94,0.49,35,90.1,11.5,None,0,32.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0129,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,0,95,8,CL42,82,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,271,143,1.9,25,0.175,268,1.88,25,94.1,4.1,Watch,0,28.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0130,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,8,CL40,78,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,1497,285,5.26,0,0.0,115,0.41,14,98.8,-1.7,None,0,17.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0131,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,16,CL46,82,VFBGA,2Gb x16,,Contact Sales,7.5,14.0,1.0,637,225,2.83,70,0.311,617,2.74,20,87.2,7.3,None,0,24.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0132,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,640,204,3.14,0,0.0,299,1.47,14,98.7,-11.5,None,0,10.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0133,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,4,CL46,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,170,116,1.47,180,1.552,62,0.54,52,93.0,29.4,Constrained,1,76.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0134,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,16,CL40,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,828,172,4.82,77,0.448,134,0.78,51,93.2,-2.6,None,0,56.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0135,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,16,CL42,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,94,70,1.35,70,1.0,230,3.29,51,88.2,-10.1,Watch,0,65.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0136,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,0,95,8,CL46,102,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,1328,207,6.42,47,0.227,253,1.23,19,99.8,-7.6,None,0,24.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0137,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,6Gb x4,,Contact Sales,7.5,14.0,1.0,530,153,3.47,165,1.078,351,2.3,45,89.9,-6.7,Watch,1,49.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0138,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,4,CL46,82,VFBGA,8Gb x4,,Sampling,7.5,14.0,1.0,27,57,0.48,16,0.281,68,1.2,55,90.8,1.0,Constrained,1,59.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0139,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,4Gb x4,,Sampling,7.5,14.0,1.0,965,129,7.48,160,1.24,325,2.53,24,90.4,2.3,Watch,0,36.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0140,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,4,CL46,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,978,232,4.22,391,1.685,353,1.52,44,99.4,14.2,Constrained,1,52.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0141,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,16,CL46,78,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,835,224,3.73,18,0.08,476,2.13,35,90.1,27.2,Watch,0,36.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0142,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,0,95,8,CL58,102,VFBGA,4Gb x8,,Introduction,7.5,14.0,1.0,152,171,0.89,0,0.0,355,2.08,35,94.1,-10.1,Constrained,0,37.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0143,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,78,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,527,138,3.82,22,0.159,101,0.73,14,85.1,14.6,None,0,19.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0144,DDR5_COMPONENT,DDR5,COMPONENT,16,,2600,5200,1.1,0,95,16,CL42,82,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,401,58,6.93,0,0.0,202,3.5,14,99.8,-6.2,None,0,13.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0145,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,0,95,8,CL58,102,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,3148,346,9.1,790,2.283,1006,2.91,23,92.4,24.1,Constrained,1,45.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0146,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,-40,95,4,CL46,82,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,1119,249,4.49,0,0.0,320,1.29,18,93.5,31.2,Watch,0,24.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0147,DDR5_COMPONENT,DDR5,COMPONENT,24,,2400,4800,1.1,-40,95,16,CL40,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,710,84,8.46,17,0.202,153,1.83,18,85.6,-18.6,None,0,22.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0148,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,0,95,4,CL52,78,VFBGA,4Gb x4,,Introduction,7.5,14.0,1.0,75,68,1.11,35,0.515,69,1.02,20,91.0,11.2,Constrained,1,25.4,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0149,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,0,95,4,CL58,102,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,376,318,1.18,124,0.39,419,1.32,45,88.4,11.1,Constrained,0,47.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0150,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,0,95,16,CL42,78,VFBGA,1.5Gb x16,,End of Life,7.5,14.0,1.0,566,180,3.14,64,0.356,229,1.28,27,94.4,20.4,None,0,28.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0151,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,16,CL40,78,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,802,337,2.38,42,0.125,500,1.48,33,89.1,-27.7,None,0,29.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0152,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,0,95,4,CL46,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,522,170,3.07,0,0.0,164,0.97,37,89.0,9.3,None,0,31.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0153,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,-40,95,8,CL40,102,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,539,191,2.82,1,0.005,222,1.16,36,92.2,22.3,None,0,51.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0154,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,-40,95,4,CL58,102,VFBGA,4Gb x4,,End of Life,7.5,14.0,1.0,404,126,3.21,0,0.0,201,1.6,32,97.6,-38.5,None,1,26.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0155,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,8,CL52,102,VFBGA,3Gb x8,,Contact Sales,7.5,14.0,1.0,1939,208,9.32,398,1.913,325,1.57,14,90.7,-8.8,Constrained,1,30.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0156,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,0,95,16,CL46,78,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,451,281,1.61,189,0.673,344,1.23,37,85.7,19.9,Watch,0,46.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0157,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,8,CL46,102,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,2043,134,15.25,190,1.418,290,2.17,14,90.5,10.5,Constrained,1,36.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0158,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,0,95,16,CL40,82,VFBGA,2Gb x16,,Contact Sales,7.5,14.0,1.0,1172,285,4.11,135,0.474,776,2.73,18,96.7,-2.0,None,0,19.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0159,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,8,CL52,82,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,333,87,3.83,3,0.034,152,1.75,30,93.9,8.8,None,0,30.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0160,DDR5_COMPONENT,DDR5,COMPONENT,16,,3200,6400,1.1,0,95,4,CL52,78,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,1908,279,6.84,85,0.305,826,2.96,28,99.8,14.4,None,0,33.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0161,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,0,95,16,CL42,102,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,369,165,2.24,104,0.63,310,1.88,34,84.3,1.0,Watch,0,47.6,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0162,DDR5_COMPONENT,DDR5,COMPONENT,32,,3200,6400,1.1,0,95,16,CL52,102,VFBGA,2Gb x16,,Production,7.5,14.0,1.0,185,141,1.31,19,0.135,174,1.24,31,90.9,-32.5,Watch,1,36.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0163,DDR5_COMPONENT,DDR5,COMPONENT,32,,2600,5200,1.1,-40,95,4,CL42,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,232,296,0.79,501,1.693,457,1.54,60,84.2,25.4,Constrained,1,78.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0164,DDR5_COMPONENT,DDR5,COMPONENT,16,,2800,5600,1.1,0,95,16,CL46,102,VFBGA,1Gb x16,,End of Life,7.5,14.0,1.0,577,165,3.5,43,0.261,454,2.76,14,85.5,6.3,None,0,23.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0165,DDR5_COMPONENT,DDR5,COMPONENT,32,,3600,7200,1.1,-40,95,4,CL58,78,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,327,71,4.61,70,0.986,130,1.84,39,90.5,-13.5,Watch,0,54.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0166,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,0,95,4,CL46,102,VFBGA,6Gb x4,,Production,7.5,14.0,1.0,683,138,4.96,16,0.116,192,1.4,28,91.9,13.2,None,1,29.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0167,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,0,95,4,CL40,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,958,222,4.32,275,1.239,214,0.97,40,87.7,-12.4,Watch,1,53.1,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0168,DDR5_COMPONENT,DDR5,COMPONENT,24,,2800,5600,1.1,0,95,16,CL46,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,121,52,2.34,0,0.0,29,0.57,43,99.8,2.1,None,0,41.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0169,DDR5_COMPONENT,DDR5,COMPONENT,32,,2400,4800,1.1,-40,95,8,CL40,82,VFBGA,4Gb x8,,Production,7.5,14.0,1.0,911,154,5.92,107,0.695,507,3.3,24,94.5,15.8,None,0,45.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0170,DDR5_COMPONENT,DDR5,COMPONENT,16,,3600,7200,1.1,-40,95,4,CL58,78,VFBGA,4Gb x4,,Production,7.5,14.0,1.0,92,54,1.72,45,0.833,201,3.73,65,96.8,33.5,Watch,0,80.3,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0171,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,16,CL58,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,110,154,0.72,40,0.26,609,3.96,50,90.7,7.5,Constrained,1,49.7,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0172,DDR5_COMPONENT,DDR5,COMPONENT,16,,2600,5200,1.1,0,95,8,CL42,82,VFBGA,2Gb x8,,Production,7.5,14.0,1.0,129,71,1.83,28,0.394,27,0.39,36,89.2,-8.0,Watch,1,39.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0173,DDR5_COMPONENT,DDR5,COMPONENT,24,,3200,6400,1.1,0,95,4,CL52,102,VFBGA,6Gb x4,,Sampling,7.5,14.0,1.0,839,148,5.67,15,0.101,293,1.98,14,94.5,-9.5,None,0,12.9,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0174,DDR5_COMPONENT,DDR5,COMPONENT,32,,2800,5600,1.1,-40,95,4,CL46,82,VFBGA,8Gb x4,,Production,7.5,14.0,1.0,536,95,5.64,41,0.432,77,0.82,14,96.0,0.7,None,0,21.5,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0175,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,-40,95,8,CL58,82,VFBGA,3Gb x8,,Production,7.5,14.0,1.0,1779,344,5.17,40,0.116,576,1.67,14,92.6,-12.0,None,1,10.0,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0176,DDR5_COMPONENT,DDR5,COMPONENT,24,,2600,5200,1.1,-40,95,16,CL42,78,VFBGA,1.5Gb x16,,Production,7.5,14.0,1.0,246,99,2.49,0,0.0,124,1.25,20,98.9,24.8,None,1,27.8,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0177,DDR5_COMPONENT,DDR5,COMPONENT,24,,3600,7200,1.1,0,95,8,CL58,82,VFBGA,3Gb x8,,Sampling,7.5,14.0,1.0,189,57,3.33,62,1.088,89,1.57,27,90.6,0.3,Watch,1,37.2,DS-DDR5-COMPONENT-FAMILY
ANM-D5C-0178,DDR5_COMPONENT,DDR5,COMPONENT,16,,2400,4800,1.1,0,95,16,CL40,82,VFBGA,1Gb x16,,Production,7.5,14.0,1.0,100,52,1.92,25,0.481,182,3.5,26,94.4,19.2,Watch,0,41.8,DS-DDR5-COMPONENT-FAMILY
